vin,stock_num,first_seen,last_seen,ask_price,msrp,mileage,is_new,is_sold,color,interior_color,brand_name,model_name,dealer_id,model_year,body_class,fuel_type_primary,transmission_style,transmission_speeds,drive_type,engine_cylinders,engine_hp,displacement_l,doors,trim,turbo,electrification_level,district,city,country,state
4ffb17d23bb6c8c1957d4362e756f39489b5d40deda1eeb2bb400c2640b887da,23725,2018-06-09,2018-06-16,4995,4995,105906,False,False,Uni-Red Black Cloth Roof,Cream,VOLKSWAGEN,Beetle,16568,2004,Convertible/Cabriolet,Gasoline,,,,4.0,150.0,1.781,2.0,,,,,Huntley,United States,America/Chicago
3bb7c593af4bca3afccba288cfa129f2a62897d869bfacda82b78989b509232a,23712,2018-06-06,2018-06-16,37805,37805,13966,False,False,Diamond Black,black,JEEP,Grand Cherokee,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,8.0,4WD,6.0,295.0,3.6,4.0,WK,No,,,Middletown,United States,America/New_York
7ac987d6e054c2cf1fbcc42dd77f15718691a0d018681ec34fce442cf8303aa3,23683,2018-05-19,2018-06-17,25950,25990,17395,False,False,Billet Silver Metallic Clearcoat,Alloy/Black,CHRYSLER,Pacifica,16568,2017,Minivan,Gasoline,,,FWD,6.0,,3.6,4.0,Touring L,No,,,Aurora,United States,America/Denver
765b40f60d8bc81fa9690eecb4150ff96e1155b8c2b920a7d5502a0607e12b54,23716,2018-05-24,2018-06-19,53795,53795,0,True,False,Bright White Clearcoat,Black,JEEP,Wrangler,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,4.0,JL (Open Body),No,,,Rosemount,United States,America/Chicago
a61ce7da0375fb75d3837863e7c211fc69247c956897567ab55e2b2ef6516a9e,23464B,2018-06-16,2018-06-19,0,0,138867,False,False,,,FORD,Windstar,16568,2002,Wagon,Gasoline,,,4x2,6.0,200.0,200.0,4.0,,,,,Gainesville,United States,America/New_York
5a1e4f0e656d7f9eb29caf3a01310c71000b85d5bafe226ce818622d3f91f8c7,23716A,2018-06-19,2018-06-19,17290,17290,70586,False,False,Inferno Orange Metallic,Black,CHEVROLET,Camaro,16568,2012,Coupe,Gasoline,Automatic,,,6.0,,3.6,2.0,,,,,Scotch Plains,United States,America/New_York
4dd4bfd8db9e33b32c437f747fd03ef8241b26c3c38553281d1ef476f075017e,,2018-03-02,2018-06-19,35391,36360,0,True,False,,,JEEP,Cherokee,16568,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,4.0,270.0,2.0,4.0,KL,Yes,,,Fairview Heights,United States,America/Chicago
344dc14538d6256751a23ef6913043aa1e7738241cbd0c2b4444c3bbbc8f8348,23665,2018-05-02,2018-06-19,24920,24920,0,True,False,Crystal Metallic,Black,JEEP,Renegade,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,FWD,4.0,180.0,2.4,4.0,Latitude (North for Canada),No,,,San Gabriel,United States,America/Los_Angeles
08b4c325d95fe55512ca22ffdfcfe3c7db66b6026b4d733ec2f56e474b6f06ad,23696,2018-05-17,2018-06-19,37415,37415,0,True,False,Red Clearcoat,Black,JEEP,Wrangler,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,2.0,JL (Open Body),No,,,Fresno,United States,America/Chicago
be98d9689b0a4ca44f67fa4bb51afa313dfbed37bd3b2382f1d03e294409cb6a,23667,2018-05-15,2018-06-21,27145,27145,0,True,False,Diamond Black,Black,JEEP,Cherokee,16568,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4x2,4.0,184.0,2.4,4.0,KL,,,,Middle River,United States,America/New_York
1b57da33eda409b5dce928a9f6513db5cf6b99cb6193ba580cb51edf3e86082c,23704,2018-06-06,2018-06-21,31035,31035,0,True,False,Bright White Clearcoat,Black,CHRYSLER,300,16568,2018,Sedan/Saloon,Gasoline,,,RWD,6.0,292.0,3.6,4.0,300 Touring (US & Can) 300 Limited (BUX) ,,,,West Chester,United States,America/New_York
1868d57dae27edb326a96105f23ae8e447739cee502b3ed5c03566987d6a2397,,2017-10-30,2018-06-21,39263,40820,0,True,False,,,DODGE,Durango,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,8.0,AWD,6.0,295.0,3.6,4.0,WD,No,,,Jersey City,United States,America/New_York
2dbac47bfb1cc180ef167ea62675c74a713dfe43dfe51cde9fc4f0f66be42840,23684,2018-05-19,2018-06-21,26440,26490,21771,False,False,Billet Silver Metallic Clearcoat,Alloy/Black,CHRYSLER,Pacifica,16568,2017,Minivan,Gasoline,,,FWD,6.0,,3.6,4.0,Touring L,No,,,Cypress Hills,United States,America/New_York
64b4fd5d8e2b827d414b397009638069a7404131ba180d24d0e06daaab985795,23610A,2018-04-21,2018-06-23,33480,34050,59892,False,False,Brilliant Black Crystal Pearlcoat,Black,RAM,1500,16568,2015,Pickup,Diesel,,,4WD,6.0,,3.0,,Laramie,Yes,,,Bridgeport,United States,America/New_York
f4d2d2331ba4d28ab6c9f56bf76df66324dcabdbb269c9b824728a623917a711,23689,2018-05-22,2018-06-23,13590,14790,103236,False,False,Brilliant Black Crystal Pearlcoat,Medium Slate Gray,DODGE,Ram,16568,2007,Pickup,Gasoline,,,4WD,8.0,,5.7,,1500,,,,Norwalk,United States,America/New_York
4ada4980821ee0dc92b549c2c9144d90f6c7ecddaff988a6bf1795fff7ddcc93,23437A,2018-05-30,2018-06-24,12980,12990,28960,False,False,Latte Brown,Black,KIA,Soul,16568,2015,Wagon,Gasoline,,,,,,1.6,4.0,,,,,Riverbank,United States,America/Los_Angeles
9ff58cf70abbef37f8717aee31f304d473f1c26f608c8f3b71640f6e3f7f6d4a,23712A,2018-06-19,2018-06-25,28990,28990,52171,False,False,Bright White Clearcoat,Black,JEEP,Grand Cherokee,16568,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,,3.6,4.0,Summit,No,,,Boston,United States,America/New_York
b31145459fe1b319dbb9cd349228069d912812a3844396acc74a5baaf7d353ed,,2018-03-19,2018-06-25,25884,26260,0,True,False,,,DODGE,Journey,16568,2018,Hatchback/Liftback/Notchback,Gasoline,Automatic,4.0,FWD,4.0,173.0,2.4,4.0,JC,No,,,Waverly,United States,America/Detroit
8821e52693a9ab14d4f0c64f300089999feff7161feec10cb3963ceb4f07159e,,2018-02-20,2018-06-25,43146,45715,0,True,False,,,JEEP,Wrangler JK,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,4.0,JK (Open Body),No,,,New Canaan,United States,America/New_York
ad816d0eb6df0030e865d537786ea8919365e8ccf577ffd3589ed001167b7a3e,23657,2018-04-21,2018-06-25,36145,36145,0,True,False,Crystal Metallic,Black,JEEP,Wrangler JK,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,4.0,JK (Open Body),No,,,Martinsburg,United States,America/New_York
b6157a2eea948402a098a379341c6ea7bd3cd7d9e487b4f6ba82cbf7025baffc,23693,2018-05-30,2018-06-25,24285,24285,0,True,False,Hypergreen Clearcoat,Black,JEEP,Renegade,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,FWD,4.0,180.0,2.4,4.0,Sport,No,,,Indio,United States,America/Los_Angeles
0e2e08d64d54a149a9cc3f97c6a7fe952c37ebc1a5192def0ebcbaea2af37add,23661A,2018-05-12,2018-06-27,32999,33990,42334,False,False,Bright White Clearcoat,Brown,JEEP,Grand Cherokee,16568,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,,3.6,4.0,Summit,No,,,Granger,United States,America/Indiana/Indianapolis
665d7172aac9f23285b452d98bbae2256609d5858cd3923d8a09e60e1a1a0c15,23508B,2018-05-01,2018-06-27,16271,18190,62867,False,False,White Platinum Tricoat,Medium Light Stone,FORD,Escape,16568,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,4.0,240.0,2.0,4.0,,,,,Waverly,United States,America/Detroit
8dc0b1202fd76f030ea80d5c093298ab3e889719a82aba48abbeda87d5d8ed9c,,2018-01-18,2018-06-27,28278,29285,0,True,False,,,DODGE,Journey,16568,2018,Hatchback/Liftback/Notchback,Gasoline,Automatic,4.0,FWD,6.0,283.0,3.6,4.0,JC,No,,,Troutdale,United States,America/Los_Angeles
a4420b724e2f35269b1bfffed5544424ad9ce1f6313a05018d931e54c3db5915,23533A,2018-06-12,2018-07-01,12039,12700,22165,False,False,Graphite Steel Metallic,Gray,KIA,Forte,16568,2016,Sedan/Saloon,Gasoline,,,,4.0,,2.0,5.0,GL (Middle-Low Grade),,,,New City,United States,America/Chicago
08a720c09b37ac4667b804a67a80c6b04f3265e0616bc7a2ac07f285c9cf6bdc,,2018-06-20,2018-07-01,33400,33400,0,True,False,Plum Crazy Pearlcoat,Black,DODGE,Challenger,16568,2018,Coupe,Gasoline,Automatic,8.0,RWD,6.0,305.0,3.6,2.0,SXT,,,,Vestavia Hills,United States,America/Chicago
c104de2d2141614d8d23d68178b160fd5cd69b8cb1c8f1b3cd0e33de69752f00,,2018-03-08,2018-07-01,26886,27145,0,True,False,,,JEEP,Cherokee,16568,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4x2,4.0,184.0,2.4,4.0,KL,,,,Dumont,United States,America/New_York
f034e33506906a63fa31534873cc6ede79380b3b747087f5d7f3aaec8c998442,,2017-08-30,2018-07-01,25990,27525,0,True,False,,,JEEP,Compass,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,4.0,180.0,2.4,4.0,Sport,No,,,Acworth,United States,America/New_York
a0482062ad6490ae72cc3110e6d00685c7f954bf45c4eeb0f8b832999deb5b16,23336,2017-11-26,2018-07-01,14290,17989,16641,False,False,White Orchid Pearl,Black,HONDA,Fit,16568,2016,Hatchback/Liftback/Notchback,Gasoline,CVT,6.0,FWD,4.0,130.0,1.491222824,5.0,,,,,Middletown,United States,America/New_York
376f0a5a95c8bab5351004aeecca0bcfdadcf10954b0f03e66ce23220a211921,23678A,2018-06-09,2018-07-01,22220,22990,85263,False,False,Deep Cherry Red Crystal Pearlcoat,Black,DODGE,Durango,16568,2013,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,8.0,,5.7,4.0,Citadel,No,,,Punta Gorda Isles,United States,America/New_York
dad9ed3826babf3bcf707c74482a9e82dda25da3263a89199c6803a9b6172fa2,23596A,2018-05-01,2018-07-03,17620,18750,50577,False,False,Onyx Black,Jet Black,GMC,Terrain,16568,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Waterbury,United States,America/New_York
745dd5e46a82c454a2501447859ba49b72a9ec0c1ca2c26f23f3a554a92835e9,23510A,2018-05-25,2018-07-03,15990,16990,107373,False,False,Taupe Gray Metallic,Dark Titanium,CHEVROLET,Silverado,16568,2010,Pickup,Flexible Fuel Vehicle (FFV),,,4WD,8.0,,5.3,,LT,,,,Rolla,United States,America/Chicago
693b282a5d36a661b8394b5eba1508bfc6dc93ef19ebcabb38d26fd0647381b5,23768,2018-06-18,2018-07-03,39925,39925,0,True,False,Ocean Blue Metallic,Black,JEEP,Wrangler,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,4.0,JL (Open Body),No,,,Watsonville,United States,America/Los_Angeles
bd39d36b461858268b9295f5f0ec4999b871c3d1db82de7bf3f916df90765e59,,2017-10-27,2018-07-03,29610,30385,0,True,False,,,JEEP,Cherokee,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4x2,4.0,184.0,2.4,4.0,KL,No,,,Port Huron,United States,America/Detroit
65472ecf8e85b21a3fbe70d6993f3a6e71c6c85a04b2e226729c119fe50fff26,,2017-11-08,2018-07-03,39775,41330,0,True,False,,,JEEP,Cherokee,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,271.0,3.2,4.0,KL,,,,San Gabriel,United States,America/Los_Angeles
1d07e4af11141278c1ce3d695f78bffb36f3e06b0134b95b7654ab1403b1af0e,23743,2018-06-28,2018-07-03,35235,35235,0,True,False,Crystal Metallic,Black,JEEP,Wrangler,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,2.0,JL (Open Body),No,,,Utica,United States,America/New_York
3a60fe1e97a9e5b11e4c6aab85565b1950640fc7bdcb09cc0867f63854412074,,2018-05-07,2018-07-03,25248,25785,0,True,False,,,JEEP,Renegade,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,AWD,4.0,180.0,2.4,4.0,Sport,No,,,Port Huron,United States,America/Detroit
52fa3733de2d645cd4c4e11361ccf63b62a4208345f4a595bb7006373a237900,,2018-03-29,2018-07-03,32243,33085,0,True,False,,,JEEP,Cherokee,16568,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,271.0,3.2,4.0,KL,,,,Woodbridge,United States,America/New_York
b71cc67ad8d2d0887d4d22b2be7134f05caacd3f5218e62482dbee0d05ce507e,,2018-04-14,2018-07-03,41229,44675,0,True,False,,,RAM,1500,16568,2018,Pickup,Gasoline,Automatic,8.0,4WD,6.0,305.0,3.6,,DS (Single Rear Wheels),No,,,Granger,United States,America/Indiana/Indianapolis
53a394c44b284f4816bc54533cf1f7eaed2173baff28b16b02a0f2ec110a0a20,23176C,2018-05-09,2018-07-03,19335,19700,64034,False,False,White,Dark Titanium/Light Titanium,CHEVROLET,Traverse,16568,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,6.0,,3.6,4.0,,,,,Brighton Beach,United States,America/New_York
f7a1ba7e2953354b9b47f2479de17b52d55aa519ff2ef6fef5091d148b6710b2,23698A,2018-06-10,2018-07-03,18818,19590,48536,False,False,Black,Black,CHEVROLET,Camaro,16568,2015,Coupe,Gasoline,Automatic,,,6.0,,3.6,2.0,,,,,Rolla,United States,America/Chicago
a385654614e0052c026e1eca348d3f72378760f71973ca7b21a5b40ae8fc0e63,23132,2017-08-11,2018-07-03,36882,42989,7453,False,False,Black Clearcoat,Black,JEEP,Wrangler,16568,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,,3.6,4.0,Rubicon,No,,,Tupelo,United States,America/Chicago
0660324ab5ec17df32dff586e5df6790f3eeeeb9f2d157fbf6294a234e54cde1,,2018-05-30,2018-07-03,46275,46375,0,True,False,Torred,Black,DODGE,Charger,16568,2018,Sedan/Saloon,Gasoline,Automatic,8.0,RWD,8.0,485.0,6.4,4.0,R/T 392,,,,Kensington,United States,America/New_York
8db4ae5abc5b276aab41558d372ff4aeabdc94fb7176be0def115492b3c6728d,,2018-02-06,2018-07-05,35256,36870,0,True,False,,,JEEP,Wrangler JK,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,2.0,JK (Open Body),No,,,Boston,United States,America/New_York
1d7c0fcf4ddfe46e4e9ebaa27ee08478d07eab2581f1665afb9293463f53d327,23323,2017-11-26,2018-07-05,16919,20989,50495,False,False,Carbon Black Metallic,Jet Black,GMC,Terrain,16568,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,4.0,,2.4,4.0,,,,,Waverly,United States,America/Detroit
e8bda10f2971e19b28325f19d013a135bb46d9bcc37e5bab3d4040127c531703,23591,2018-03-31,2018-07-09,7145,8995,92452,False,False,Brilliant Silver Metallic,Charcoal,NISSAN,Versa Note,16568,2014,Hatchback/Liftback/Notchback,Gasoline,,,4x2,4.0,,1.6,4.0,,,,,Kahului,United States,Pacific/Honolulu
d9241b107b2597cec0ee3c0cfc6a1ba29601c441a583014689e1a5e6c25f485f,23657A,2018-06-26,2018-07-09,26450,26550,40480,False,False,Bright White Clearcoat,Black,JEEP,Wrangler,16568,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,,3.6,2.0,Sport,No,,,Keizer,United States,America/Los_Angeles
c4e5d3d28656b423604c885b0af9e7229bad8ccfa60cf43936bc8dfeb255c4f0,23297A,2018-07-06,2018-07-09,17990,17990,61463,False,False,Flame Red Clearcoat,Dark Slate Gray/Med Slate Gray,DODGE,Dakota,16568,2011,Pickup,Gasoline,,,4WD,8.0,,4.7,,SXT/SLT,No,,,Norco,United States,America/Los_Angeles
beba24de80522512eb180aa2152474015b0d4030bbc22e872f013096ab29eb25,23732,2018-06-14,2018-07-11,14414,14527,35212,False,False,Corsa Blue,black,KIA,Optima,16568,2015,Sedan/Saloon,Gasoline,,,,,,2.4,4.0,,,,,Indio,United States,America/Los_Angeles
f4b79c00c14c7ad94000e19e3caddc5bdaf177bcf3cd866a376479e6ae5f66b8,23411,2017-12-30,2018-07-11,15999,19989,39714,False,False,Dark Truffle,Beige,HYUNDAI,Sonata,16568,2015,Sedan/Saloon,Gasoline,,,,,,2.4,4.0,,,,,Kendall,United States,America/New_York
0284bc76e68a5bd5fb57c2229c02fab1f70d6410fbcd01b2c8c60804c727a6c7,22633,2018-06-01,2018-07-12,19990,23521,3126,False,False,Deep Cherry Red Crystal,dark slate gray,JEEP,Patriot,16568,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,4.0,,2.4,4.0,Latitude,No,,,San Gabriel,United States,America/Los_Angeles
4ef2e6f478b5b03e5fdeff7bfde6f03affd81266562084d7214ca71105ba54cf,23471A,2018-05-30,2018-07-13,21790,22590,56445,False,False,Bright White Clearcoat,Diesel Gray/Black,RAM,1500,16568,2013,Pickup,Gasoline,,,4WD,8.0,,5.7,,ST,No,,,Harrisburg,United States,America/New_York
d8f294c0f342facba576c7677dc7961c41010cc0fca9b9858cf8af1f081bc8eb,23655A,2018-07-06,2018-07-13,8699,8699,88827,False,False,Titanium Pearl Metallic,Black,KIA,Soul,16568,2012,Wagon,Gasoline,,,,,,2.0,,,,,,Carlsbad,United States,America/Denver
1706dd3be8588739056fc69be73aca22ef5d66591bff2df6342464f17fc87d07,23628A,2018-07-06,2018-07-13,10287,10287,66088,False,False,Crystal Red Tintcoat,Medium Titanium,BUICK,Verano,16568,2012,Sedan/Saloon,Gasoline,,,,4.0,,2.4,4.0,,,,,Opportunity,United States,America/Los_Angeles
d394fd6d1514db49effd41bc4ee27798b4253e7f30303795372064e57f383975,,2018-03-18,2018-07-13,35284,36545,0,True,False,,,JEEP,Wrangler JK,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,4.0,JK (Open Body),No,,,Searcy,United States,America/Chicago
aa6d0ca733e8b1001e134c35ab79ac04119f3d516ed366690246ac71c8bc1e55,,2018-06-04,2018-07-13,25260,26035,0,True,False,,,JEEP,Renegade,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,AWD,4.0,180.0,2.4,4.0,Sport,No,,,Lexington,United States,America/New_York
b669588513bd20e3dad1614e375fa7164ba1b8fbdb45d48ef35056d460b2eeb3,,2018-04-20,2018-07-13,41894,45430,0,True,False,,,RAM,1500,16568,2018,Pickup,Gasoline,Automatic,8.0,4WD,8.0,395.0,5.7,,DS (Single Rear Wheels),No,,,Brunswick,United States,America/New_York
da3fb8588a26df52d785e83f10766111778dd3bd1839fc4493638f6e8a1b755f,23441A,2018-04-26,2018-07-13,6995,8990,119966,False,False,Red Candy Metallic Tinted,Charcoal Black,FORD,Focus,16568,2012,Sedan/Saloon,Gasoline,,,,4.0,160.0,2.0,4.0,,,,,Redding,United States,America/Los_Angeles
eebfb4125b25457d0512ba7bcc80493886fb63afcc46ace813ae2f960ba4c680,,2018-04-24,2018-07-13,37165,39010,0,True,False,,,JEEP,Cherokee,16568,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,271.0,3.2,4.0,KL,,,,Gainesville,United States,America/New_York
61abf8f91510d2bc34efd1cc4ed4ee077bdd144cd3a846837761eb1f3b0be3e4,23689A,2018-06-26,2018-07-13,10950,11050,63564,False,False,Redline 2 Coat Pearl,Black,DODGE,Dart,16568,2014,Sedan/Saloon,Gasoline,,,FWD,4.0,,2.4,4.0,SXT,No,,,Kearns,United States,America/Denver
f79e631f77420999a883267f8e65b85decefcac71a75a2fb63aa5db6d0cd55f8,,2018-04-24,2018-07-13,29253,30125,0,True,False,,,DODGE,Grand Caravan,16568,2018,Minivan,Gasoline,,,FWD,6.0,283.0,3.6,4.0,RT,No,,,Vestavia Hills,United States,America/Chicago
b3262bcfaf479f0b893fef37543beae2abb5880bb59892d1bb4c5dcfb9875441,,2018-06-01,2018-07-13,24410,25170,0,True,False,,,JEEP,Renegade,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,FWD,4.0,180.0,2.4,4.0,Latitude (North for Canada),No,,,Scarsdale,United States,America/New_York
c9a397075e9b6cee4d5f79838a569a0e0c6b2d8666620991765c3027a5834b3f,23683A,2018-06-19,2018-07-15,22399,22499,16317,False,False,Billet Silver Metallic Clearcoat,Black,JEEP,Cherokee,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,4.0,184.0,2.4,4.0,KL,No,,,Watsonville,United States,America/Los_Angeles
44e66f8bd7cb7b45cb034f4a7f93c4eb288afa20ef025a63eab9b741c720df64,,2018-03-12,2018-07-17,35327,36980,0,True,False,,,CHRYSLER,300,16568,2018,Sedan/Saloon,Gasoline,,,RWD,6.0,292.0,3.6,4.0,300 Touring (US & Can) 300 Limited (BUX) ,,,,Troutdale,United States,America/Los_Angeles
e24d722b630b5eb2a51bf71c4b21b090f77d00b185ce61544dd12f5ed01cd4d1,23687,2018-06-22,2018-07-17,43862,47405,0,True,False,Nacho,Black,JEEP,Wrangler,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,4.0,JL (Open Body),No,,,South Whittier,United States,America/Los_Angeles
8d7a968c03cf7bf4d86f4208e6b77ec756b8739e6ae4f3d5b744fb05d249c630,23546,2018-02-28,2018-07-17,38834,38834,0,True,False,Red Clearcoat,Black,JEEP,Wrangler,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Manual,6.0,4WD,6.0,285.0,3.6,4.0,JL (Open Body),No,,,Indio,United States,America/Los_Angeles
62baaddd68534c30ea4e4c0baae9df81d8ead7dca7e14c22d7c47198bcd93679,23583,2018-03-28,2018-07-17,13312,16391,59100,False,False,Ingot Silver Metallic,Charcoal Black,FORD,Escape,16568,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4x2,4.0,178.0,1.6,4.0,,,,,Stockbridge,United States,America/New_York
118a2aa8d05999354dbea7625e912fab339b287bfd6452bbe5a2b1491d00d4ff,23308,2017-10-30,2018-07-17,43402,47685,0,True,False,Bright White Clearcoat,Diesel Gray/Black,RAM,1500,16568,2018,Pickup,Gasoline,Automatic,8.0,4WD,8.0,395.0,5.7,,DS (Single Rear Wheels),No,,,Huntley,United States,America/Chicago
02919963b07adf8d1364d38c30df41c1eade75ba7055a1b2abad308e7fb8ab39,23456,2018-01-27,2018-07-17,16999,20990,17112,False,False,Bright White Clearcoat,Light Frost Beige/Black,CHRYSLER,300,16568,2014,Sedan/Saloon,Gasoline,,,RWD,6.0,,3.6,4.0,300,No,,,Estelle,United States,America/Chicago
55ba84d2b9e29b11064932baa6527f79a1faa95b83a424b3460a454707f7b1f3,23737,2018-06-12,2018-07-17,27533,28375,0,True,False,Crystal Metallic,Black,JEEP,Cherokee,16568,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4x2,4.0,184.0,2.4,4.0,KL,,,,San Juan,United States,America/Chicago
ad37fc726c5f8a7a0521471cb86556ac25f9cdf01563ee6b1b8a289181bac7b5,,2018-01-09,2018-07-18,41409,44795,0,True,False,,,JEEP,Wrangler JK,16568,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,285.0,3.6,4.0,JK (Open Body),No,,,Far Rockaway,United States,America/New_York
9442f06b14b399a8f89b88fc27e6c78df6100c567130409e04e5e5595a37d03c,,2018-01-25,2018-07-18,38923,41680,0,True,False,,,CHRYSLER,Pacifica,16568,2018,Minivan,Gasoline,Automatic,9.0,FWD,6.0,,3.6,4.0,RU,No,,,Pekin,United States,America/Chicago
b1aa302dbec62a218a0d5921498ef47232894669b3ae64b540587716ab5d13d1,23662A,2018-06-08,2018-07-19,31990,33990,54535,False,False,Brilliant Black Crystal Pearlcoat,Black,RAM,1500,16568,2015,Pickup,Gasoline,,,4WD,8.0,,5.7,,Laramie,No,,,Bourbonnais,United States,America/Chicago
32c204d10cbb1e82b0e382c8994777ca382716ac527ed235e5167ece05376249,23796A,2018-07-14,2018-07-20,23550,23550,37728,False,False,Header Orange Clearcoat,Black,DODGE,Charger,16568,2014,Sedan/Saloon,Gasoline,,,RWD,8.0,,5.7,4.0,R/T,No,,,Front Royal,United States,America/New_York
99b8948077af9f48c2ce00ed950747c3ffbc33adcddd707c53fe6e4118b8fb2e,23652A,2018-07-11,2018-07-21,20367,21199,7470,False,False,Carbon Black Metallic,Black,JEEP,Renegade,16568,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,4.0,184.0,2.4,4.0,Latitude (US-Mex.) North(Can),No,,,Granger,United States,America/Indiana/Indianapolis
62d875479d32c3de397895565d77fb17a2332e77749de747df5c5f3d24239cef,23681,2018-05-19,2018-07-23,20909,22290,27217,False,False,Granite Crystal Metallic Clearcoat,black,CHRYSLER,300,16568,2017,Sedan/Saloon,Gasoline,,,AWD,6.0,292.0,3.6,4.0,Limited,,,,Bryn Mawr-Skyway,United States,America/Los_Angeles
c04f678b764a2f11cd89719daba6482430124a63a80da250be870a809d89042c,23471B,2018-07-17,2018-07-23,10190,10190,73939,False,False,Reflex Silver Metallic,Titan Black,VOLKSWAGEN,Passat,16568,2014,Sedan/Saloon,Gasoline,,,,4.0,170.0,1.798,4.0,,,,,North Lauderdale,United States,America/New_York
6c2f9ee720b6feddaabfe13fcba8749c25792191bb49d388c406c08b2de62245,,2018-02-26,2018-07-24,28201,29345,0,True,False,,,JEEP,Cherokee,16568,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,271.0,3.2,4.0,KL,,,,Riverbank,United States,America/Los_Angeles
